position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [ĄC]
979,2/12/18 10:00,2/12/18 4:00,99.27667,15.55286,535,val. GPS-3D,3.36,3.68,31
978,2/12/18 9:00,2/12/18 3:00,99.27621,15.55248,424,val. GPS-3D,3.36,3.68,32
977,2/12/18 8:01,2/12/18 2:01,99.27621,15.55245,428,val. GPS-3D,3.36,3.68,33
976,2/12/18 7:00,2/12/18 1:00,99.27678,15.5526,426,val. GPS-3D,3.36,3.68,34
975,2/12/18 6:00,2/12/18 0:00,99.27665,15.55255,424,val. GPS-3D,3.36,3.68,33
974,2/12/18 5:00,2/11/18 23:00,99.27667,15.55248,372,val. GPS-3D,3.36,3.68,31
973,2/12/18 4:00,2/11/18 22:00,99.27674,15.55247,396,val. GPS-3D,3.36,3.68,31
972,2/12/18 3:00,2/11/18 21:00,99.2776,15.5529,496,val. GPS-3D,3.36,3.68,30
971,2/12/18 2:00,2/11/18 20:00,99.27823,15.5528,357,val. GPS-3D,3.36,3.68,28
970,2/12/18 1:00,2/11/18 19:00,99.2785,15.55262,426,val. GPS-3D,3.36,3.68,26
969,2/12/18 0:01,2/11/18 18:01,99.27996,15.55135,410,val. GPS-3D,3.36,3.68,25
968,2/11/18 23:00,2/11/18 17:00,99.28147,15.55201,325,val. GPS-3D,3.36,3.68,25
967,2/11/18 22:00,2/11/18 16:00,99.28142,15.55213,325,val. GPS-3D,3.36,3.68,24
966,2/11/18 21:00,2/11/18 15:00,99.28134,15.55201,377,val. GPS-3D,3.36,3.68,25
965,2/11/18 20:00,2/11/18 14:00,99.28143,15.55213,307,val. GPS-3D,3.36,3.68,24
964,2/11/18 19:00,2/11/18 13:00,99.28136,15.5522,348,val. GPS-3D,3.36,3.68,27
963,2/11/18 18:01,2/11/18 12:01,99.2814,15.55209,326,val. GPS-3D,3.36,3.68,27
961,2/11/18 16:00,2/11/18 10:00,99.2814,15.55216,328,val. GPS-3D,3.36,3.68,25
960,2/11/18 15:00,2/11/18 9:00,99.28137,15.55208,344,val. GPS-3D,3.36,3.68,26
959,2/11/18 14:00,2/11/18 8:00,99.2815,15.55197,318,val. GPS-3D,3.36,3.68,27
958,2/11/18 13:00,2/11/18 7:00,99.28137,15.55221,312,val. GPS-3D,3.36,3.68,26
957,2/11/18 12:00,2/11/18 6:00,99.28109,15.55175,318,val. GPS-3D,3.36,3.68,29
956,2/11/18 11:00,2/11/18 5:00,99.28108,15.5517,388,val. GPS-3D,3.36,3.68,29
955,2/11/18 10:00,2/11/18 4:00,99.28164,15.55176,322,val. GPS-3D,3.36,3.68,31
954,2/11/18 9:00,2/11/18 3:00,99.2816,15.55179,337,val. GPS-3D,3.36,3.68,31
953,2/11/18 8:00,2/11/18 2:00,99.2815,15.55191,306,val. GPS-3D,3.36,3.68,32
952,2/11/18 7:00,2/11/18 1:00,99.2812,15.55157,306,val. GPS-3D,3.36,3.68,33
950,2/11/18 5:00,2/10/18 23:00,99.28118,15.55165,357,val. GPS-3D,3.36,3.68,33
949,2/11/18 4:00,2/10/18 22:00,99.28121,15.55165,366,val. GPS-3D,3.36,3.68,32
948,2/11/18 3:00,2/10/18 21:00,99.28118,15.55218,289,val. GPS-3D,3.36,3.68,32
947,2/11/18 2:00,2/10/18 20:00,99.28138,15.55222,435,val. GPS-3D,3.36,3.68,28
946,2/11/18 1:00,2/10/18 19:00,99.28142,15.55224,331,val. GPS-3D,3.36,3.68,25
945,2/11/18 0:00,2/10/18 18:00,99.28143,15.5521,382,val. GPS-3D,3.36,3.68,26
944,2/10/18 23:00,2/10/18 17:00,99.28141,15.55211,318,val. GPS-3D,3.36,3.68,23
943,2/10/18 22:00,2/10/18 16:00,99.28146,15.55201,312,val. GPS-3D,3.36,3.68,27
942,2/10/18 21:00,2/10/18 15:00,99.28145,15.55203,355,val. GPS-3D,3.36,3.68,25
941,2/10/18 20:00,2/10/18 14:00,99.28135,15.55205,309,val. GPS-3D,3.36,3.68,28
940,2/10/18 19:00,2/10/18 13:00,99.28138,15.55196,271,val. GPS-3D,3.36,3.68,27
939,2/10/18 18:00,2/10/18 12:00,99.28141,15.55208,334,val. GPS-3D,3.36,3.68,30
938,2/10/18 17:00,2/10/18 11:00,99.28142,15.55219,328,val. GPS-3D,3.36,3.68,27
937,2/10/18 16:00,2/10/18 10:00,99.28115,15.55212,329,val. GPS-3D,3.36,3.68,26
936,2/10/18 15:00,2/10/18 9:00,99.28121,15.55213,345,val. GPS-3D,3.36,3.68,27
935,2/10/18 14:00,2/10/18 8:00,99.28152,15.55202,322,val. GPS-3D,3.36,3.68,28
934,2/10/18 13:00,2/10/18 7:00,99.28103,15.55217,360,val. GPS-3D,3.36,3.68,31
933,2/10/18 12:00,2/10/18 6:00,99.28096,15.55222,311,val. GPS-3D,3.36,3.68,29
932,2/10/18 11:00,2/10/18 5:00,99.28109,15.55209,318,val. GPS-3D,3.36,3.68,29
931,2/10/18 10:00,2/10/18 4:00,99.28123,15.55191,320,val. GPS-3D,3.36,3.68,31
928,2/10/18 7:00,2/10/18 1:00,99.28086,15.55363,340,val. GPS-3D,3.36,3.68,32
927,2/10/18 6:00,2/10/18 0:00,99.28062,15.55386,335,val. GPS-3D,3.36,3.68,32
926,2/10/18 5:00,2/9/18 23:00,99.28058,15.55384,293,val. GPS-3D,3.36,3.68,33
925,2/10/18 4:00,2/9/18 22:00,99.28019,15.55495,352,val. GPS-3D,3.36,3.68,31
924,2/10/18 3:00,2/9/18 21:00,99.28063,15.55391,370,val. GPS-3D,3.36,3.68,29
923,2/10/18 2:01,2/9/18 20:01,99.28152,15.55194,294,val. GPS-3D,3.36,3.68,27
922,2/10/18 1:00,2/9/18 19:00,99.28107,15.55219,298,val. GPS-3D,3.36,3.68,26
921,2/10/18 0:00,2/9/18 18:00,99.28128,15.55215,374,val. GPS-3D,3.36,3.68,26
920,2/9/18 23:00,2/9/18 17:00,99.2814,15.55209,311,val. GPS-3D,3.36,3.68,26
919,2/9/18 22:00,2/9/18 16:00,99.28151,15.55218,335,val. GPS-3D,3.36,3.68,26
918,2/9/18 21:00,2/9/18 15:00,99.28103,15.5525,191,val. GPS-3D,3.36,3.68,25
917,2/9/18 20:00,2/9/18 14:00,99.28153,15.55196,287,val. GPS-3D,3.36,3.68,26
916,2/9/18 19:00,2/9/18 13:00,99.28134,15.55202,272,val. GPS-3D,3.36,3.68,24
915,2/9/18 18:00,2/9/18 12:00,99.2814,15.55199,325,val. GPS-3D,3.36,3.68,24
914,2/9/18 17:00,2/9/18 11:00,99.28143,15.55203,304,val. GPS-3D,3.36,3.68,25
912,2/9/18 15:00,2/9/18 9:00,99.28123,15.55214,289,val. GPS-3D,3.36,3.68,26
911,2/9/18 14:00,2/9/18 8:00,99.28164,15.55196,324,val. GPS-3D,3.36,3.68,26
910,2/9/18 13:00,2/9/18 7:00,99.28143,15.55212,311,val. GPS-3D,3.36,3.68,27
909,2/9/18 12:00,2/9/18 6:00,99.28137,15.55214,348,val. GPS-3D,3.36,3.68,28
908,2/9/18 11:00,2/9/18 5:00,99.28123,15.55185,332,val. GPS-3D,3.36,3.68,29
907,2/9/18 10:00,2/9/18 4:00,99.28112,15.55232,345,val. GPS-3D,3.36,3.68,31
906,2/9/18 9:01,2/9/18 3:01,99.2813,15.55193,315,val. GPS-3D,3.36,3.68,31
905,2/9/18 8:01,2/9/18 2:01,99.28119,15.55251,316,val. GPS-3D,3.36,3.68,32
904,2/9/18 7:01,2/9/18 1:01,99.28152,15.55202,307,val. GPS-3D,3.36,3.68,32
903,2/9/18 6:00,2/9/18 0:00,99.28163,15.55198,331,val. GPS-3D,3.36,3.68,31
902,2/9/18 5:00,2/8/18 23:00,99.28165,15.55201,347,val. GPS-3D,3.36,3.68,31
901,2/9/18 4:01,2/8/18 22:01,99.28149,15.55195,313,val. GPS-3D,3.36,3.68,29
900,2/9/18 3:00,2/8/18 21:00,99.28149,15.55193,323,val. GPS-3D,3.36,3.68,28
899,2/9/18 2:00,2/8/18 20:00,99.28167,15.55193,334,val. GPS-3D,3.36,3.68,26
898,2/9/18 1:00,2/8/18 19:00,99.2816,15.552,316,val. GPS-3D,3.36,3.68,25
897,2/9/18 0:01,2/8/18 18:01,99.28162,15.55193,285,val. GPS-3D,3.36,3.68,26
896,2/8/18 23:00,2/8/18 17:00,99.28172,15.552,314,val. GPS-3D,3.36,3.68,27
895,2/8/18 22:00,2/8/18 16:00,99.28178,15.55199,334,val. GPS-3D,3.36,3.68,30
894,2/8/18 21:00,2/8/18 15:00,99.28166,15.55195,297,val. GPS-3D,3.36,3.68,28
893,2/8/18 20:00,2/8/18 14:00,99.28162,15.55196,303,val. GPS-3D,3.36,3.68,26
892,2/8/18 19:00,2/8/18 13:00,99.28166,15.55204,306,val. GPS-3D,3.36,3.68,26
891,2/8/18 18:00,2/8/18 12:00,99.28167,15.55197,281,val. GPS-3D,3.36,3.68,26
890,2/8/18 17:00,2/8/18 11:00,99.2816,15.55197,313,val. GPS-3D,3.36,3.68,27
889,2/8/18 16:01,2/8/18 10:01,99.28164,15.55199,340,val. GPS-3D,3.36,3.68,29
888,2/8/18 15:00,2/8/18 9:00,99.28167,15.55202,322,val. GPS-3D,3.36,3.68,27
887,2/8/18 14:00,2/8/18 8:00,99.28169,15.552,322,val. GPS-3D,3.36,3.68,26
886,2/8/18 13:00,2/8/18 7:00,99.28168,15.55205,317,val. GPS-3D,3.36,3.68,26
885,2/8/18 12:00,2/8/18 6:00,99.28048,15.55204,337,val. GPS-3D,3.36,3.68,27
884,2/8/18 11:00,2/8/18 5:00,99.27554,15.55032,470,val. GPS-3D,3.36,3.68,28
883,2/8/18 10:00,2/8/18 4:00,99.27549,15.55055,495,val. GPS-3D,3.36,3.68,30
882,2/8/18 9:00,2/8/18 3:00,99.27544,15.55028,484,val. GPS-3D,3.36,3.68,31
881,2/8/18 8:00,2/8/18 2:00,99.27524,15.54969,474,val. GPS-3D,3.36,3.68,32
880,2/8/18 7:01,2/8/18 1:01,99.27238,15.54558,570,val. GPS-3D,3.36,3.68,31
879,2/8/18 6:00,2/8/18 0:00,99.26765,15.54608,564,val. GPS-3D,3.36,3.68,33
878,2/8/18 5:00,2/7/18 23:00,99.26613,15.54528,585,val. GPS-3D,3.36,3.68,31
877,2/8/18 4:00,2/7/18 22:00,99.26611,15.54524,563,val. GPS-3D,3.36,3.68,31
876,2/8/18 3:00,2/7/18 21:00,99.26643,15.54496,579,val. GPS-3D,3.36,3.68,30
875,2/8/18 2:00,2/7/18 20:00,99.26639,15.54507,594,val. GPS-3D,3.36,3.68,25
874,2/8/18 1:00,2/7/18 19:00,99.26648,15.54498,570,val. GPS-3D,3.36,3.68,25
873,2/8/18 0:00,2/7/18 18:00,99.26641,15.54497,568,val. GPS-3D,3.36,3.68,24
872,2/7/18 23:00,2/7/18 17:00,99.2659,15.5447,429,val. GPS-3D,3.36,3.68,23
871,2/7/18 22:00,2/7/18 16:00,99.26648,15.54497,620,val. GPS-3D,3.36,3.68,23
870,2/7/18 21:00,2/7/18 15:00,99.26559,15.54487,569,val. GPS-3D,3.36,3.68,23
869,2/7/18 20:00,2/7/18 14:00,99.26576,15.54498,609,val. GPS-3D,3.36,3.68,24
868,2/7/18 19:00,2/7/18 13:00,99.26437,15.54539,513,val. GPS-3D,3.36,3.68,22
867,2/7/18 18:00,2/7/18 12:00,99.26443,15.5454,575,val. GPS-3D,3.36,3.68,24
865,2/7/18 16:01,2/7/18 10:01,99.2644,15.54539,593,val. GPS-3D,3.36,3.68,23
864,2/7/18 15:00,2/7/18 9:00,99.26465,15.54535,618,val. GPS-3D,3.36,3.68,23
863,2/7/18 14:00,2/7/18 8:00,99.26441,15.54546,581,val. GPS-3D,3.36,3.68,23
862,2/7/18 13:00,2/7/18 7:00,99.26445,15.54541,586,val. GPS-3D,3.36,3.68,24
861,2/7/18 12:00,2/7/18 6:00,99.26434,15.5455,625,val. GPS-3D,3.36,3.68,26
860,2/7/18 11:00,2/7/18 5:00,99.26448,15.54531,594,val. GPS-3D,3.36,3.68,30
859,2/7/18 10:00,2/7/18 4:00,99.2644,15.54542,598,val. GPS-3D,3.36,3.68,28
858,2/7/18 9:00,2/7/18 3:00,99.26436,15.5454,612,val. GPS-3D,3.36,3.68,27
857,2/7/18 8:00,2/7/18 2:00,99.26439,15.54526,585,val. GPS-3D,3.36,3.68,27
856,2/7/18 7:00,2/7/18 1:00,99.26442,15.54536,597,val. GPS-3D,3.36,3.68,29
855,2/7/18 6:00,2/7/18 0:00,99.2645,15.54407,613,val. GPS-3D,3.36,3.68,31
854,2/7/18 5:00,2/6/18 23:00,99.26352,15.54153,654,val. GPS-3D,3.36,3.68,30
853,2/7/18 4:00,2/6/18 22:00,99.26354,15.54138,683,val. GPS-3D,3.36,3.68,28
852,2/7/18 3:00,2/6/18 21:00,99.26365,15.54136,676,val. GPS-3D,3.36,3.68,26
851,2/7/18 2:00,2/6/18 20:00,99.2636,15.54154,679,val. GPS-3D,3.36,3.68,26
850,2/7/18 1:01,2/6/18 19:01,99.26353,15.54142,682,val. GPS-3D,3.36,3.68,25
849,2/7/18 0:00,2/6/18 18:00,99.26348,15.54151,630,val. GPS-3D,3.36,3.68,26
848,2/6/18 23:00,2/6/18 17:00,99.26359,15.54147,668,val. GPS-3D,3.36,3.68,23
847,2/6/18 22:01,2/6/18 16:01,99.26359,15.54144,665,val. GPS-3D,3.36,3.68,24
846,2/6/18 21:00,2/6/18 15:00,99.26305,15.54133,633,val. GPS-3D,3.36,3.68,24
845,2/6/18 20:00,2/6/18 14:00,99.2634,15.54146,604,val. GPS-3D,3.36,3.68,24
844,2/6/18 19:00,2/6/18 13:00,99.26352,15.5415,642,val. GPS-3D,3.36,3.68,28
843,2/6/18 18:01,2/6/18 12:01,99.26344,15.54137,679,val. GPS-3D,3.36,3.68,27
842,2/6/18 17:01,2/6/18 11:01,99.26341,15.54142,623,val. GPS-3D,3.36,3.68,22
841,2/6/18 16:00,2/6/18 10:00,99.26349,15.54161,679,val. GPS-3D,3.36,3.68,22
840,2/6/18 15:00,2/6/18 9:00,99.26373,15.54142,688,val. GPS-3D,3.36,3.68,26
839,2/6/18 14:00,2/6/18 8:00,99.26348,15.5416,660,val. GPS-3D,3.36,3.68,24
838,2/6/18 13:00,2/6/18 7:00,99.26411,15.54167,654,val. GPS-3D,3.36,3.68,23
837,2/6/18 12:00,2/6/18 6:00,99.26786,15.54574,591,val. GPS-3D,3.36,3.68,23
836,2/6/18 11:00,2/6/18 5:00,99.26779,15.54572,539,val. GPS-3D,3.36,3.68,25
835,2/6/18 10:00,2/6/18 4:00,99.26786,15.5456,578,val. GPS-3D,3.36,3.68,27
834,2/6/18 9:00,2/6/18 3:00,99.26781,15.54573,586,val. GPS-3D,3.36,3.68,29
833,2/6/18 8:01,2/6/18 2:01,99.26783,15.54574,576,val. GPS-3D,3.36,3.68,28
832,2/6/18 7:00,2/6/18 1:00,99.2679,15.54581,583,val. GPS-3D,3.36,3.68,33
831,2/6/18 6:00,2/6/18 0:00,99.26788,15.54579,606,val. GPS-3D,3.36,3.68,29
830,2/6/18 5:01,2/5/18 23:01,99.26776,15.54578,559,val. GPS-3D,3.36,3.68,29
829,2/6/18 4:00,2/5/18 22:00,99.26736,15.54594,578,val. GPS-3D,3.36,3.68,32
828,2/6/18 3:00,2/5/18 21:00,99.26608,15.54686,642,val. GPS-3D,3.36,3.68,26
827,2/6/18 2:00,2/5/18 20:00,99.26598,15.54678,616,val. GPS-3D,3.36,3.68,25
826,2/6/18 1:00,2/5/18 19:00,99.26603,15.5468,622,val. GPS-3D,3.36,3.68,23
825,2/6/18 0:01,2/5/18 18:01,99.26506,15.54668,626,val. GPS-3D,3.36,3.68,22
824,2/5/18 23:00,2/5/18 17:00,99.26491,15.54671,597,val. GPS-3D,3.36,3.68,23
823,2/5/18 22:00,2/5/18 16:00,99.26495,15.54671,623,val. GPS-3D,3.36,3.68,24
822,2/5/18 21:00,2/5/18 15:00,99.26546,15.54609,590,val. GPS-3D,3.36,3.68,28
821,2/5/18 20:00,2/5/18 14:00,99.26551,15.54606,611,val. GPS-3D,3.36,3.68,21
820,2/5/18 19:00,2/5/18 13:00,99.25993,15.55004,802,val. GPS-3D,3.36,3.68,22
819,2/5/18 18:00,2/5/18 12:00,99.26173,15.55164,765,val. GPS-3D,3.36,3.68,23
818,2/5/18 17:00,2/5/18 11:00,99.26294,15.55224,771,val. GPS-3D,3.36,3.68,23
817,2/5/18 16:00,2/5/18 10:00,99.26483,15.55002,731,val. GPS-3D,3.36,3.68,25
816,2/5/18 15:01,2/5/18 9:01,99.26483,15.55017,736,val. GPS-3D,3.36,3.68,25
815,2/5/18 14:00,2/5/18 8:00,99.26516,15.55123,764,val. GPS-3D,3.36,3.68,23
814,2/5/18 13:00,2/5/18 7:00,99.26479,15.55005,731,val. GPS-3D,3.36,3.68,23
813,2/5/18 12:02,2/5/18 6:02,99.26898,15.55151,661,val. GPS-3D,3.36,3.68,23
812,2/5/18 11:00,2/5/18 5:00,99.26672,15.55871,581,val. GPS-3D,3.36,3.68,24
811,2/5/18 10:00,2/5/18 4:00,99.26673,15.55883,593,val. GPS-3D,3.36,3.68,26
810,2/5/18 9:00,2/5/18 3:00,99.26671,15.55871,616,val. GPS-3D,3.36,3.68,28
809,2/5/18 8:00,2/5/18 2:00,99.26673,15.55868,578,val. GPS-3D,3.36,3.68,28
808,2/5/18 7:00,2/5/18 1:00,99.26675,15.55868,576,val. GPS-3D,3.36,3.68,30
807,2/5/18 6:00,2/5/18 0:00,99.2668,15.55874,657,val. GPS-3D,3.36,3.68,30
806,2/5/18 5:00,2/4/18 23:00,99.26678,15.55869,571,val. GPS-3D,3.36,3.68,30
805,2/5/18 4:00,2/4/18 22:00,99.26652,15.55913,592,val. GPS-3D,3.36,3.68,27
804,2/5/18 3:00,2/4/18 21:00,99.26656,15.55904,590,val. GPS-3D,3.36,3.68,28
803,2/5/18 2:00,2/4/18 20:00,99.26653,15.55911,606,val. GPS-3D,3.36,3.68,26
802,2/5/18 1:01,2/4/18 19:01,99.26477,15.56002,653,val. GPS-3D,3.36,3.68,22
801,2/5/18 0:00,2/4/18 18:00,99.26462,15.56009,640,val. GPS-3D,3.36,3.68,24
800,2/4/18 23:00,2/4/18 17:00,99.26483,15.56,634,val. GPS-3D,3.36,3.68,25
799,2/4/18 22:00,2/4/18 16:00,99.26486,15.55993,624,val. GPS-3D,3.36,3.68,21
798,2/4/18 21:00,2/4/18 15:00,99.26507,15.55983,648,val. GPS-3D,3.36,3.68,26
797,2/4/18 20:00,2/4/18 14:00,99.26482,15.55992,628,val. GPS-3D,3.36,3.68,23
796,2/4/18 19:00,2/4/18 13:00,99.26494,15.55987,639,val. GPS-3D,3.36,3.68,25
795,2/4/18 18:00,2/4/18 12:00,99.26475,15.55962,626,val. GPS-3D,3.36,3.68,25
794,2/4/18 17:00,2/4/18 11:00,99.26477,15.55957,626,val. GPS-3D,3.36,3.68,28
793,2/4/18 16:01,2/4/18 10:01,99.26475,15.5596,629,val. GPS-3D,3.36,3.68,26
792,2/4/18 15:00,2/4/18 9:00,99.26475,15.55958,599,val. GPS-3D,3.36,3.68,25
791,2/4/18 14:00,2/4/18 8:00,99.26483,15.5596,635,val. GPS-3D,3.36,3.68,25
790,2/4/18 13:00,2/4/18 7:00,99.26488,15.5597,634,val. GPS-3D,3.36,3.68,23
789,2/4/18 12:00,2/4/18 6:00,99.26481,15.55964,604,val. GPS-3D,3.36,3.68,25
788,2/4/18 11:00,2/4/18 5:00,99.26486,15.5597,634,val. GPS-3D,3.36,3.68,28
787,2/4/18 10:00,2/4/18 4:00,99.26486,15.5597,634,val. GPS-3D,3.36,3.68,26
786,2/4/18 9:00,2/4/18 3:00,99.2649,15.55968,634,val. GPS-3D,3.36,3.68,29
785,2/4/18 8:00,2/4/18 2:00,99.26479,15.55967,653,val. GPS-3D,3.36,3.68,30
784,2/4/18 7:00,2/4/18 1:00,99.2649,15.55985,646,val. GPS-3D,3.36,3.68,34
783,2/4/18 6:02,2/4/18 0:02,99.26482,15.55988,627,val. GPS-3D,3.36,3.68,36
782,2/4/18 5:00,2/3/18 23:00,99.26487,15.56001,661,val. GPS-3D,3.36,3.68,31
781,2/4/18 4:00,2/3/18 22:00,99.26481,15.55984,631,val. GPS-3D,3.36,3.68,32
780,2/4/18 3:00,2/3/18 21:00,99.26365,15.56009,671,val. GPS-3D,3.36,3.68,31
779,2/4/18 2:01,2/3/18 20:01,99.26277,15.56017,758,val. GPS-3D,3.36,3.68,22
778,2/4/18 1:01,2/3/18 19:01,99.2569,15.56087,675,val. GPS-3D,3.36,3.68,23
777,2/4/18 0:00,2/3/18 18:00,99.25692,15.56035,693,val. GPS-3D,3.36,3.68,23
776,2/3/18 23:00,2/3/18 17:00,99.25689,15.56025,662,val. GPS-3D,3.36,3.68,23
775,2/3/18 22:01,2/3/18 16:01,99.25692,15.5602,695,val. GPS-3D,3.36,3.68,23
774,2/3/18 21:00,2/3/18 15:00,99.25713,15.56031,748,val. GPS-3D,3.36,3.68,24
773,2/3/18 20:00,2/3/18 14:00,99.25686,15.56014,654,val. GPS-3D,3.36,3.68,25
772,2/3/18 19:01,2/3/18 13:01,99.25691,15.56016,622,val. GPS-3D,3.36,3.68,23
771,2/3/18 18:00,2/3/18 12:00,99.25693,15.56013,745,val. GPS-3D,3.36,3.68,23
770,2/3/18 17:00,2/3/18 11:00,99.25695,15.56032,699,val. GPS-3D,3.36,3.68,24
769,2/3/18 16:00,2/3/18 10:00,99.2569,15.56025,692,val. GPS-3D,3.36,3.68,22
768,2/3/18 15:00,2/3/18 9:00,99.25699,15.56025,668,val. GPS-3D,3.36,3.68,23
767,2/3/18 14:00,2/3/18 8:00,99.25711,15.5602,679,val. GPS-3D,3.36,3.68,24
766,2/3/18 13:00,2/3/18 7:00,99.25691,15.56047,669,val. GPS-3D,3.36,3.68,23
765,2/3/18 12:00,2/3/18 6:00,99.25673,15.56094,676,val. GPS-3D,3.36,3.68,25
764,2/3/18 11:00,2/3/18 5:00,99.25639,15.56069,641,val. GPS-3D,3.36,3.68,26
763,2/3/18 10:00,2/3/18 4:00,99.2571,15.561,685,val. GPS-3D,3.36,3.68,28
762,2/3/18 9:00,2/3/18 3:00,99.25737,15.56103,693,val. GPS-3D,3.36,3.68,26
761,2/3/18 8:01,2/3/18 2:01,99.25745,15.56111,690,val. GPS-3D,3.36,3.68,25
760,2/3/18 7:01,2/3/18 1:01,99.25747,15.56106,681,val. GPS-3D,3.36,3.68,27
759,2/3/18 6:00,2/3/18 0:00,99.25762,15.56097,664,val. GPS-3D,3.36,3.68,25
758,2/3/18 5:00,2/2/18 23:00,99.25762,15.56097,687,val. GPS-3D,3.36,3.68,26
757,2/3/18 4:00,2/2/18 22:00,99.25766,15.56106,667,val. GPS-3D,3.36,3.68,23
756,2/3/18 3:02,2/2/18 21:02,99.25671,15.56123,672,val. GPS-3D,3.36,3.68,24
755,2/3/18 2:00,2/2/18 20:00,99.25681,15.56096,699,val. GPS-3D,3.36,3.68,24
754,2/3/18 1:00,2/2/18 19:00,99.25665,15.56075,736,val. GPS-3D,3.36,3.68,22
753,2/3/18 0:01,2/2/18 18:01,99.25706,15.5608,733,val. GPS-3D,3.36,3.68,25
752,2/2/18 23:00,2/2/18 17:00,99.25678,15.56086,681,val. GPS-3D,3.36,3.68,22
751,2/2/18 22:00,2/2/18 16:00,99.25703,15.5608,703,val. GPS-3D,3.36,3.68,22
750,2/2/18 21:00,2/2/18 15:00,99.25695,15.56058,694,val. GPS-3D,3.36,3.68,23
749,2/2/18 20:00,2/2/18 14:00,99.25696,15.56061,651,val. GPS-3D,3.36,3.68,21
748,2/2/18 19:00,2/2/18 13:00,99.25698,15.56054,673,val. GPS-3D,3.36,3.68,24
747,2/2/18 18:01,2/2/18 12:01,99.25708,15.56081,689,val. GPS-3D,3.36,3.68,26
746,2/2/18 17:00,2/2/18 11:00,99.25704,15.56068,699,val. GPS-3D,3.36,3.68,24
745,2/2/18 16:00,2/2/18 10:00,99.25702,15.56067,627,val. GPS-3D,3.36,3.68,26
744,2/2/18 15:00,2/2/18 9:00,99.25698,15.56066,653,val. GPS-3D,3.36,3.68,24
743,2/2/18 14:00,2/2/18 8:00,99.25705,15.56084,723,val. GPS-3D,3.36,3.68,25
742,2/2/18 13:00,2/2/18 7:00,99.25699,15.56049,707,val. GPS-3D,3.36,3.68,25
741,2/2/18 12:00,2/2/18 6:00,99.25693,15.56071,687,val. GPS-3D,3.36,3.68,27
740,2/2/18 11:00,2/2/18 5:00,99.25678,15.56067,709,val. GPS-3D,3.36,3.68,27
739,2/2/18 10:00,2/2/18 4:00,99.25689,15.56064,697,val. GPS-3D,3.36,3.68,27
738,2/2/18 9:00,2/2/18 3:00,99.2567,15.56076,643,val. GPS-3D,3.36,3.68,29
737,2/2/18 8:01,2/2/18 2:01,99.25668,15.56068,678,val. GPS-3D,3.36,3.68,29
736,2/2/18 7:00,2/2/18 1:00,99.25667,15.56082,688,val. GPS-3D,3.36,3.68,29
735,2/2/18 6:00,2/2/18 0:00,99.25655,15.56071,651,val. GPS-3D,3.36,3.68,28
734,2/2/18 5:00,2/1/18 23:00,99.25667,15.56079,685,val. GPS-3D,3.36,3.68,28
733,2/2/18 4:01,2/1/18 22:01,99.25632,15.56076,680,val. GPS-3D,3.36,3.68,33
732,2/2/18 3:03,2/1/18 21:03,99.25645,15.56076,672,GPS-3D,3.36,3.68,29
731,2/2/18 2:00,2/1/18 20:00,99.25658,15.56068,707,val. GPS-3D,3.36,3.68,26
730,2/2/18 1:00,2/1/18 19:00,99.25651,15.56089,719,val. GPS-3D,3.36,3.68,26
729,2/2/18 0:02,2/1/18 18:02,99.25675,15.56095,687,val. GPS-3D,3.36,3.68,24
728,2/1/18 23:00,2/1/18 17:00,99.25682,15.56096,708,val. GPS-3D,3.36,3.68,28
727,2/1/18 22:00,2/1/18 16:00,99.2568,15.56095,667,val. GPS-3D,3.36,3.68,30
726,2/1/18 21:00,2/1/18 15:00,99.25685,15.56093,674,val. GPS-3D,3.36,3.68,26
725,2/1/18 20:01,2/1/18 14:01,99.25675,15.56077,661,val. GPS-3D,3.36,3.68,24
724,2/1/18 19:00,2/1/18 13:00,99.25676,15.56077,705,val. GPS-3D,3.36,3.68,24
723,2/1/18 18:00,2/1/18 12:00,99.25681,15.56092,709,val. GPS-3D,3.36,3.68,25
722,2/1/18 17:00,2/1/18 11:00,99.25687,15.56067,679,val. GPS-3D,3.36,3.68,25
721,2/1/18 16:00,2/1/18 10:00,99.2569,15.56075,669,val. GPS-3D,3.36,3.68,25
720,2/1/18 15:00,2/1/18 9:00,99.25695,15.56075,687,val. GPS-3D,3.36,3.68,27
719,2/1/18 14:01,2/1/18 8:01,99.25696,15.56085,684,val. GPS-3D,3.36,3.68,28
718,2/1/18 13:00,2/1/18 7:00,99.25691,15.56071,672,val. GPS-3D,3.36,3.68,27
717,2/1/18 12:00,2/1/18 6:00,99.25699,15.56074,687,val. GPS-3D,3.36,3.68,28
716,2/1/18 11:00,2/1/18 5:00,99.25693,15.56055,647,val. GPS-3D,3.36,3.68,28
715,2/1/18 10:03,2/1/18 4:03,99.25688,15.56072,668,val. GPS-3D,3.36,3.68,30
714,2/1/18 9:00,2/1/18 3:00,99.257,15.56055,699,val. GPS-3D,3.36,3.68,26
713,2/1/18 8:00,2/1/18 2:00,99.257,15.56062,663,val. GPS-3D,3.36,3.68,27
712,2/1/18 7:01,2/1/18 1:01,99.25699,15.56062,656,val. GPS-3D,3.36,3.68,28
711,2/1/18 6:00,2/1/18 0:00,99.25682,15.56068,661,val. GPS-3D,3.36,3.68,28
